time,phiDeg,thetaDeg,psiDeg,omegaX,omegaY,omegaZ,wheel1,wheel2,wheel3,wheel4,uX,uY,uZ
830,-0.345788673478436,-0.161021476073928,0.119631429636995,1.48424564733538e-05,7.06656627566613e-06,-5.41289545370136e-06,7.68290131912634e-05,1.03059215617644e-05,-5.29308827582558e-05,1.97477186265576e-05,-8.82303638561875e-05,-2.17072722266884e-05,4.15295320933318e-05
831,-0.344938499830251,-0.160618970441556,0.119324077703629,1.48052038335291e-05,7.04878295029656e-06,-5.39921687277787e-06,7.6789289477256e-05,1.02744526623479e-05,-5.29278657948458e-05,1.97083573966698e-05,-8.81679149255086e-05,-2.16530781106006e-05,4.15492403465932e-05
832,-0.34409046227277,-0.160217473198687,0.119017496577971,1.47680412302742e-05,7.03104460385491e-06,-5.38557284851258e-06,7.67495725174461e-05,1.02431175785512e-05,-5.29249811969072e-05,1.96690009035635e-05,-8.81054754838095e-05,-2.15990205449145e-05,4.15690782305438e-05
833,-0.343244555631448,-0.159816981817391,0.118711684341599,1.47309684649378e-05,7.01335112017519e-06,-5.37196329264649e-06,7.67098621168903e-05,1.02119158608221e-05,-5.29222283770501e-05,1.96296491142685e-05,-8.80430453171111e-05,-2.15450990610429e-05,4.15890451768293e-05
834,-0.342400774743214,-0.159417493776156,0.11840663908085,1.46939853393306e-05,6.99570238350843e-06,-5.35838811721674e-06,7.6670158083264e-05,1.0180847064578e-05,-5.29196067537991e-05,1.95903019967811e-05,-8.79806242146116e-05,-2.14913131959256e-05,4.16091406224514e-05
835,-0.341559114456452,-0.159019006559863,0.118102358886809,1.46570916556995e-05,6.97809827852002e-06,-5.34484723454304e-06,7.66304602264966e-05,1.01499107501414e-05,-5.29171157510239e-05,1.95509595201453e-05,-8.79182119683679e-05,-2.14376624920127e-05,4.16293640091525e-05
836,-0.340719569630968,-0.158621517659763,0.11779884185529,1.4620287216753e-05,6.96053869028409e-06,-5.3313405572272e-06,7.6590768359079e-05,1.0119106482572e-05,-5.29147547980019e-05,1.95116216544966e-05,-8.78558083736287e-05,-2.13841464971217e-05,4.16497147834522e-05
837,-0.339882135137968,-0.158225024573459,0.117496086086824,1.45835718256031e-05,6.94302350427744e-06,-5.3178679981568e-06,7.65510822955335e-05,1.00884338316917e-05,-5.29125233294746e-05,1.94722883707379e-05,-8.7793413228117e-05,-2.13307647642752e-05,4.16701923968911e-05
838,-0.339046805860033,-0.157829524804879,0.117194089686642,1.45469452857982e-05,6.92555260637284e-06,-5.30442947049203e-06,7.65114018526902e-05,1.0057892371753e-05,-5.29104207851792e-05,1.94329596407786e-05,-8.77310263324449e-05,-2.12775168515076e-05,4.16907963054246e-05
839,-0.33821357669109,-0.15743501586426,0.116892850764664,1.45104074013158e-05,6.90812588284161e-06,-5.2910248876682e-06,7.64717268496182e-05,1.00274816816419e-05,-5.29084466100223e-05,1.93936354375113e-05,-8.76686474900308e-05,-2.12244023220544e-05,4.17115259696097e-05
840,-0.337382442536397,-0.15704149526812,0.11659236743548,1.44739579765277e-05,6.89074322034124e-06,-5.27765416338904e-06,7.64320571072898e-05,9.99720134454404e-06,-5.29066002536983e-05,1.93543157346454e-05,-8.76062765066684e-05,-2.11714207439226e-05,4.17323808543198e-05
841,-0.336553398312508,-0.156648960539244,0.11629263781834,1.44375968162191e-05,6.87340450591543e-06,-5.26431721162645e-06,7.63923924487779e-05,9.96705094797866e-06,-5.29048811707779e-05,1.93150005067899e-05,-8.75439131907708e-05,-2.11185716899715e-05,4.1753360428785e-05
842,-0.335726438947257,-0.156257409206657,0.115993660037141,1.44013237255636e-05,6.85610962698779e-06,-5.25101394661471e-06,7.63527326989891e-05,9.93703008365524e-06,-5.29032888204237e-05,1.92756897293805e-05,-8.74815573530627e-05,-2.10658547377288e-05,4.17744641663501e-05
843,-0.334901559379733,-0.155866838805608,0.115695432220406,1.43651385101396e-05,6.83885847135466e-06,-5.23774428285278e-06,7.63130776848962e-05,9.90713834728692e-06,-5.29018226665271e-05,1.92363833786273e-05,-8.74192088067815e-05,-2.10132694691722e-05,4.17956915446418e-05
844,-0.334078754560257,-0.155477246877547,0.115397952501282,1.43290409759019e-05,6.82165092718884e-06,-5.22450813509231e-06,7.62734272351201e-05,9.87737533873772e-06,-5.29004821772237e-05,1.91970814316381e-05,-8.73568673673315e-05,-2.09608154709491e-05,4.18170420450123e-05
845,-0.333258019450358,-0.155088630970106,0.115101219017514,1.42930309291758e-05,6.80448688302544e-06,-5.21130541834504e-06,7.62337811800222e-05,9.84774066168566e-06,-5.2899266825146e-05,1.91577838661309e-05,-8.72945328522096e-05,-2.0908492333873e-05,4.18385151529586e-05
846,-0.332439349022755,-0.154700988637078,0.114805229911442,1.42571081766747e-05,6.78736622776693e-06,-5.19813604787103e-06,7.61941393517452e-05,9.8182339237193e-06,-5.28981760870468e-05,1.91184906607313e-05,-8.72322050813442e-05,-2.08562996533183e-05,4.18601103574477e-05
847,-0.33162273826133,-0.1543143174384,0.114509983329982,1.42212725254693e-05,6.77028885067463e-06,-5.1849999391821e-06,7.61545015839786e-05,9.78885473620577e-06,-5.28972094438702e-05,1.90792017947199e-05,-8.71698838760833e-05,-2.08042370283105e-05,4.18818271517655e-05
848,-0.330808182161113,-0.153928614940131,0.114215477424615,1.41855237830006e-05,6.75325464136352e-06,-5.17189700803458e-06,7.6114867712062e-05,9.75960271408764e-06,-5.28963663804854e-05,1.90399172481277e-05,-8.71075690606167e-05,-2.07523040626424e-05,4.19036650319307e-05
849,-0.329995675728253,-0.153543878714433,0.113921710351376,1.41498617570745e-05,6.73626348980791e-06,-5.15882717043419e-06,7.60752375729241e-05,9.7304774761847e-06,-5.28956463859587e-05,1.90006370017188e-05,-8.70452604606409e-05,-2.07005003639014e-05,4.1925623498242e-05
850,-0.329185213980003,-0.153160106339552,0.113628680270838,1.4114286255842e-05,6.7193152863171e-06,-5.14579034262388e-06,7.60356110049377e-05,9.70147864436652e-06,-5.28950489528838e-05,1.8961361036815e-05,-8.69829579037445e-05,-2.06488255431733e-05,4.1947702054077e-05
851,-0.328376791944697,-0.152777295399802,0.113336385348099,1.40787970877874e-05,6.70240992155582e-06,-5.13278644108651e-06,7.59959878476709e-05,9.67260584434863e-06,-5.28945735776486e-05,1.89220893354583e-05,-8.69206612191279e-05,-2.05972792158056e-05,4.19699002061916e-05
852,-0.327570404661733,-0.152395443485542,0.113044823752776,1.40433940617615e-05,6.68554728652684e-06,-5.11981538254208e-06,7.59563679423204e-05,9.64385870506388e-06,-5.28942197603065e-05,1.88828218803721e-05,-8.6858370238013e-05,-2.05458610007565e-05,4.19922174646139e-05
853,-0.326766047181546,-0.152014548193161,0.112753993658985,1.40080769869497e-05,6.66872727256816e-06,-5.10687708394901e-06,7.59167511313968e-05,9.61523685870095e-06,-5.28939870045836e-05,1.88435586547978e-05,-8.67960847932348e-05,-2.0494570520539e-05,4.20146533427456e-05
854,-0.325963714565596,-0.151634607125058,0.112463893245333,1.39728456728627e-05,6.65194977135432e-06,-5.09397146249257e-06,7.58771372585212e-05,9.58673994072145e-06,-5.28938748174236e-05,1.880429964265e-05,-8.67338047191276e-05,-2.04434074013278e-05,4.20372073568172e-05
855,-0.325163401886341,-0.151255617889623,0.112174520694906,1.39376999293659e-05,6.63521467489077e-06,-5.08109843559275e-06,7.58375261688199e-05,9.55836758972412e-06,-5.28938827093709e-05,1.87650448284443e-05,-8.66715298518776e-05,-2.03923712727818e-05,4.20598790263132e-05
856,-0.324365104227225,-0.150877578101224,0.111885874195255,1.39026395666282e-05,6.61852187551189e-06,-5.06825792089382e-06,7.57979177083123e-05,9.53011944744862e-06,-5.28940101940513e-05,1.87257941972466e-05,-8.66092600288821e-05,-2.03414617680185e-05,4.20826678734815e-05
857,-0.323568816682652,-0.150500485380183,0.111597951938386,1.38676643951613e-05,6.60187126587234e-06,-5.05544983627099e-06,7.57583117244247e-05,9.50199515850281e-06,-5.28942567885057e-05,1.86865477346194e-05,-8.6546995089232e-05,-2.02906785233101e-05,4.21055734236984e-05
858,-0.322774534357971,-0.150124337352763,0.11131075212075,1.38327742257921e-05,6.58526273895422e-06,-5.04267409981735e-06,7.571870806553e-05,9.47399437060344e-06,-5.28946220126665e-05,1.86473054267968e-05,-8.64847348733523e-05,-2.02400211784257e-05,4.21285952048442e-05
859,-0.321982252369457,-0.149749131651147,0.111024272943225,1.37979688696556e-05,6.56869618805228e-06,-5.02993062985331e-06,7.56791065810528e-05,9.44611673421247e-06,-5.28951053896675e-05,1.86080672603572e-05,-8.64224792229187e-05,-2.01894893760784e-05,4.21517327478016e-05
860,-0.32119196584429,-0.149374865913425,0.110738512611112,1.37632481382183e-05,6.55217150678203e-06,-5.01721934491569e-06,7.5639507121542e-05,9.41836190271949e-06,-5.28957064455218e-05,1.85688332225558e-05,-8.63602279811218e-05,-2.01390827622994e-05,4.21749855859419e-05
861,-0.320403669920541,-0.149001537783575,0.11045346933412,1.37286118432465e-05,6.53568858906511e-06,-5.00454016376219e-06,7.55999095384794e-05,9.39072953209177e-06,-5.28964247091722e-05,1.85296033009832e-05,-8.62979809915537e-05,-2.00888009851661e-05,4.21983532560979e-05
862,-0.319617359747149,-0.148629144911444,0.110169141326355,1.36940597968242e-05,6.51924732914216e-06,-4.99189300536431e-06,7.55603136843e-05,9.36321928125852e-06,-5.2897259712346e-05,1.84903774838827e-05,-8.62357381020375e-05,-2.0038643698996e-05,4.22218352946086e-05
863,-0.318833030483903,-0.148257684952735,0.109885526806309,1.36595918113366e-05,6.50284762155023e-06,-4.97927778891062e-06,7.55207194123909e-05,9.33583081144722e-06,-5.28982109895311e-05,1.84511557597805e-05,-8.61734991571599e-05,-1.99886105562162e-05,4.22454312447621e-05
864,-0.31805067730143,-0.147887155568989,0.10960262399685,1.36252076994739e-05,6.48648936113993e-06,-4.9666944338011e-06,7.54811265769573e-05,9.30856378675329e-06,-5.28992780778902e-05,1.84119381177865e-05,-8.61112640050707e-05,-1.99387012148667e-05,4.22691406497768e-05
865,-0.317270295381169,-0.147517554427566,0.109320431125208,1.3590907274222e-05,6.4701724430574e-06,-4.95414285964598e-06,7.54415350330268e-05,9.2814178735762e-06,-5.29004605170956e-05,1.83727245473669e-05,-8.60490324961959e-05,-1.98889153367453e-05,4.22929630539264e-05
866,-0.316491879915362,-0.147148879201634,0.109038946422968,1.35566903488844e-05,6.45389676275435e-06,-4.94162298626926e-06,7.5401944636619e-05,9.25439274098561e-06,-5.29017578496107e-05,1.83335150384907e-05,-8.59868044807458e-05,-1.98392525851124e-05,4.2316898005484e-05
867,-0.315715426107026,-0.146781127570147,0.108758168126056,1.35225567370336e-05,6.43766221597366e-06,-4.92913473369969e-06,7.53623552442608e-05,9.22748806029514e-06,-5.29031696201409e-05,1.82943095814208e-05,-8.59245798057325e-05,-1.97897126217668e-05,4.23409450586693e-05
868,-0.314940929169947,-0.146414297217836,0.108478094474732,1.34885062525646e-05,6.42146869875618e-06,-4.91667802217087e-06,7.53227667134722e-05,9.20070350522293e-06,-5.29046953758168e-05,1.8255108166982e-05,-8.5862358327765e-05,-1.97402951195157e-05,4.2365103761524e-05
869,-0.314168384328654,-0.146048385835186,0.108198723713576,1.34545387096484e-05,6.40531610743181e-06,-4.90425277212385e-06,7.52831789023628e-05,9.17403875174108e-06,-5.29063346661652e-05,1.82159107862568e-05,-8.58001398980579e-05,-1.96909997474362e-05,4.23893736704701e-05
870,-0.313397786818405,-0.145683391118423,0.107920054091476,1.34206539227489e-05,6.38920433862142e-06,-4.89185890420272e-06,7.52435916697412e-05,9.14749347810775e-06,-5.29080870429964e-05,1.81767174307331e-05,-8.57379243713587e-05,-1.96418261797253e-05,4.24137543413789e-05
871,-0.312629131885171,-0.145319310769501,0.107642083861625,1.33868517066263e-05,6.37313328923474e-06,-4.87949633925279e-06,7.52040048751286e-05,9.1210673648061e-06,-5.29099520603363e-05,1.81375280923156e-05,-8.56757116016614e-05,-1.95927740913389e-05,4.24382453338035e-05
872,-0.311862414785618,-0.144956142496083,0.107364811281501,1.33531318763184e-05,6.35710285646425e-06,-4.86716499832177e-06,7.51644183786165e-05,9.09476009441971e-06,-5.29119292744193e-05,1.80983427631758e-05,-8.56135014448222e-05,-1.95438431606254e-05,4.24628462082136e-05
873,-0.31109763078709,-0.144593884011527,0.107088234612865,1.33194942471615e-05,6.34111293778628e-06,-4.8548648026564e-06,7.51248320410201e-05,9.06857135163473e-06,-5.29140182436137e-05,1.80591614358849e-05,-8.55512937573672e-05,-1.94950330679818e-05,4.24875565272666e-05
874,-0.31033477516759,-0.144232533034872,0.106812352121745,1.32859386347582e-05,6.32516343095795e-06,-4.84259567369781e-06,7.5085245723524e-05,9.04250082319595e-06,-5.29162185281618e-05,1.80199841033341e-05,-8.54890883963768e-05,-1.94463434960487e-05,4.25123758553091e-05
875,-0.309573843215769,-0.14387208729082,0.106537162078429,1.32524648550104e-05,6.30925423401462e-06,-4.83035753308754e-06,7.50456592880683e-05,9.01654819783261e-06,-5.29185296904962e-05,1.79808107587319e-05,-8.54268852198699e-05,-1.93977741296342e-05,4.25373037586946e-05
876,-0.308814830230904,-0.143512544509724,0.106262662757452,1.32190727240951e-05,6.29338524527068e-06,-4.8181503026619e-06,7.5006072597039e-05,8.99071316632238e-06,-5.29209512949769e-05,1.7941641395614e-05,-8.53646840865005e-05,-1.93493246557839e-05,4.25623398055155e-05
877,-0.308057731522885,-0.14315390242757,0.105988852437591,1.31857620584717e-05,6.27755636331312e-06,-4.80597390445171e-06,7.4966485513367e-05,8.96499542128324e-06,-5.2923482907868e-05,1.79024760077941e-05,-8.53024848556277e-05,-1.9300994763544e-05,4.25874835656073e-05
878,-0.307302542412194,-0.142796158785966,0.105715729401849,1.31525326748793e-05,6.2617674870015e-06,-4.79382826067875e-06,7.49268979004585e-05,8.93939465718225e-06,-5.29261240972018e-05,1.78633145894068e-05,-8.52402873885915e-05,-1.92527841409683e-05,4.26127346090688e-05
879,-0.306549258229894,-0.142439311332124,0.10544329193745,1.31193843903331e-05,6.24601851546901e-06,-4.78171329375895e-06,7.48873096221595e-05,8.91391057043429e-06,-5.29288744329224e-05,1.78241571348615e-05,-8.517809154205e-05,-1.92046924903248e-05,4.26380925130319e-05
880,-0.305797874317609,-0.142083357818847,0.105171538335825,1.30863170221289e-05,6.23030934811383e-06,-4.76962892629863e-06,7.48477205428225e-05,8.88854285909392e-06,-5.29317334866974e-05,1.77850036388116e-05,-8.51158971812289e-05,-1.91567194975003e-05,4.26635568482911e-05
881,-0.30504838602751,-0.141728296004515,0.104900466892605,1.30533303878338e-05,6.21463988460412e-06,-4.75757508109405e-06,7.48081305271503e-05,8.86329122307287e-06,-5.29347008319258e-05,1.77458540961854e-05,-8.50537041665828e-05,-1.91088648625053e-05,4.26891271924933e-05
882,-0.304300788722296,-0.141374123653068,0.104630075907612,1.30204243053062e-05,6.19901002487538e-06,-4.74555168112847e-06,7.4768539440386e-05,8.8381553640094e-06,-5.29377760436522e-05,1.77067085022699e-05,-8.49915123606337e-05,-1.90611282842571e-05,4.27148031234044e-05
883,-0.30355507777518,-0.141020838533994,0.104360363684846,1.29875985926562e-05,6.18341966912182e-06,-4.73355864957517e-06,7.47289471479745e-05,8.81313498511027e-06,-5.29409586985678e-05,1.76675668524234e-05,-8.49293216261468e-05,-1.90135094632826e-05,4.27405842203954e-05
884,-0.302811248569873,-0.140668438422317,0.104091328532477,1.29548530682888e-05,6.1678687178037e-06,-4.72159590979417e-06,7.46893535159153e-05,8.7882297913108e-06,-5.29442483750226e-05,1.76284291423647e-05,-8.48671318266499e-05,-1.89660081020453e-05,4.2766470064288e-05
885,-0.302069296500565,-0.140316921098577,0.103822968762838,1.29221875508674e-05,6.15235707164346e-06,-4.70966338532733e-06,7.4649758410356e-05,8.76343948920231e-06,-5.29476446527324e-05,1.75892953680658e-05,-8.48049428259646e-05,-1.89186239048109e-05,4.27924602371238e-05
886,-0.301329216971913,-0.13996628434882,0.103555282692409,1.28896018593442e-05,6.13688463161743e-06,-4.697760999907e-06,7.46101616980224e-05,8.73876378678726e-06,-5.29511471131594e-05,1.75501655256388e-05,-8.47427544885724e-05,-1.88713565773373e-05,4.28185543226094e-05
887,-0.300591005399023,-0.139616525964584,0.103288268641815,1.285709581293e-05,6.12145129896325e-06,-4.68588867744314e-06,7.45705632457331e-05,8.7142023937112e-06,-5.29547553389719e-05,1.75110396115018e-05,-8.46805666792239e-05,-1.8824205827202e-05,4.28447519054812e-05
888,-0.299854657207431,-0.139267643742884,0.103021924935811,1.28246692311081e-05,6.10605697517054e-06,-4.67404634203555e-06,7.4530962920695e-05,8.68975502104215e-06,-5.29584689145325e-05,1.74719176221401e-05,-8.46183792630966e-05,-1.87771713634437e-05,4.28710525721309e-05
889,-0.299120167833094,-0.1389196354862,0.102756249903277,1.27923219336472e-05,6.0907015619865e-06,-4.66223391796192e-06,7.44913605904836e-05,8.6654213813601e-06,-5.29622874254742e-05,1.74327995543911e-05,-8.45561921059401e-05,-1.87302528968166e-05,4.28974559100177e-05
890,-0.298387532722367,-0.13857249900246,0.102491241877204,1.27600537405762e-05,6.07538496140989e-06,-4.65045132968156e-06,7.44517561228426e-05,8.64120118865773e-06,-5.29662104587755e-05,1.73936854052284e-05,-8.44940050737509e-05,-1.8683450139566e-05,4.29239615078673e-05
891,-0.297656747331991,-0.138226232105029,0.102226899194687,1.27278644722026e-05,6.06010707569207e-06,-4.63869850183393e-06,7.44121493858358e-05,8.61709415835163e-06,-5.29702376027518e-05,1.73545751718604e-05,-8.44318180351558e-05,-1.8636762803342e-05,4.29505689534318e-05
892,-0.296927807129075,-0.137880832612695,0.101963220196917,1.26957539491005e-05,6.04486780733291e-06,-4.62697535924109e-06,7.43725402477663e-05,8.59310000720791e-06,-5.29743684471166e-05,1.73154688516058e-05,-8.43696308503855e-05,-1.85901906098271e-05,4.29772778444974e-05
893,-0.296200707591082,-0.137536298349657,0.101700203229171,1.26637219921246e-05,6.02966705908121e-06,-4.61528182690267e-06,7.43329285772532e-05,8.56921845330951e-06,-5.2978602582812e-05,1.72763664420166e-05,-8.43074433931701e-05,-1.85437332692264e-05,4.30040877668951e-05
894,-0.295475444205811,-0.137192627145508,0.1014378466408,1.26317684223898e-05,6.01450473393492e-06,-4.6036178299947e-06,7.42933142430007e-05,8.54544921611938e-06,-5.29829396019302e-05,1.72372679408267e-05,-8.42452555286478e-05,-1.84973905017664e-05,4.30309983162831e-05
895,-0.294752012471382,-0.136849816835224,0.101176148785224,1.25998930612845e-05,5.99938073513723e-06,-4.59198329387182e-06,7.42536971139652e-05,8.52179201635825e-06,-5.29873790978143e-05,1.71981733459193e-05,-8.41830671248015e-05,-1.84511620271946e-05,4.3058009086978e-05
896,-0.294030407896222,-0.136507865259151,0.10091510801992,1.25680957304724e-05,5.98429496617464e-06,-4.58037814406515e-06,7.42140770593592e-05,8.49824657593843e-06,-5.29919206649698e-05,1.71590826553429e-05,-8.41208780504386e-05,-1.84050475670177e-05,4.30851196738905e-05
897,-0.293310625999045,-0.136166770262992,0.100654722706415,1.253637625188e-05,5.96924733077672e-06,-4.56880230628424e-06,7.41744539485192e-05,8.47481261802122e-06,-5.29965638991261e-05,1.71199958672316e-05,-8.40586881709906e-05,-1.83590468404927e-05,4.31123296766547e-05
898,-0.29259266230884,-0.135826529697792,0.100394991210274,1.25047344477174e-05,5.95423773291958e-06,-4.55725570641044e-06,7.41348276510337e-05,8.45148986705482e-06,-5.30013083970356e-05,1.70809129800174e-05,-8.39964973600734e-05,-1.83131595739335e-05,4.3139638687996e-05
899,-0.291876512364852,-0.135487141419926,0.100135911901094,1.24731701404518e-05,5.93926607681612e-06,-4.54573827050201e-06,7.40951980365639e-05,8.42827804856098e-06,-5.30061537565755e-05,1.70418339921449e-05,-8.39343054794137e-05,-1.82673854914108e-05,4.31670463137257e-05
900,-0.291162171716568,-0.135148603291088,0.0998774831524941,1.24416831528344e-05,5.92433226691952e-06,-4.53424992479107e-06,7.40555649750602e-05,8.40517688919225e-06,-5.30110995767059e-05,1.70027589022532e-05,-8.38721124042424e-05,-1.82217243183744e-05,4.31945521475237e-05
901,-0.2904496359237,-0.134810913178276,0.0996197033421063,1.24102733078832e-05,5.90943620792494e-06,-4.52279059568329e-06,7.40159283365533e-05,8.38218611684264e-06,-5.30161454574405e-05,1.69636877091361e-05,-8.38099180018717e-05,-1.81761757821611e-05,4.3222155792122e-05
902,-0.289738900556171,-0.134474068953776,0.0993625708515658,1.23789404288851e-05,5.89457780476345e-06,-4.51136020975689e-06,7.39762879911992e-05,8.3593054604476e-06,-5.30212909997779e-05,1.69246204116927e-05,-8.37477221418222e-05,-1.81307396110706e-05,4.32498568491549e-05
903,-0.289029961194096,-0.134138068495158,0.0991060840665034,1.23476843394015e-05,5.87975696260206e-06,-4.49995869376317e-06,7.39366438093279e-05,8.33653464999734e-06,-5.30265358057428e-05,1.68855570089386e-05,-8.36855246938553e-05,-1.80854155345248e-05,4.32776549212154e-05
904,-0.288322813427768,-0.133802909685255,0.0988502413765357,1.23165048632675e-05,5.86497358684543e-06,-4.48858597462438e-06,7.38969956613935e-05,8.31387341659657e-06,-5.30318794783132e-05,1.68464975000547e-05,-8.36233255279524e-05,-1.80402032831555e-05,4.33055496117543e-05
905,-0.287617452857642,-0.133468590412152,0.098595041175257,1.22854018245883e-05,5.85022758313155e-06,-4.47724197943478e-06,7.38573434179603e-05,8.29132149235284e-06,-5.30373216214368e-05,1.68074418843044e-05,-8.356112451381e-05,-1.79951025882026e-05,4.3333540525587e-05
906,-0.286913875094318,-0.133135108569178,0.0983404818602299,1.22543750477433e-05,5.83551885733149e-06,-4.46592663545845e-06,7.38176869497174e-05,8.26887861036048e-06,-5.30428618399526e-05,1.67683901610781e-05,-8.34989215230925e-05,-1.79501131837356e-05,4.33616272665775e-05
907,-0.286212075758526,-0.132802462054887,0.0980865618329768,1.22234243573865e-05,5.8208473155462e-06,-4.45463987013087e-06,7.37780261275062e-05,8.24654450461986e-06,-5.30484997396432e-05,1.67293423298326e-05,-8.34367164250005e-05,-1.79052348021141e-05,4.3389809442149e-05
908,-0.285512050481108,-0.13247064877305,0.0978332794989709,1.21925495784465e-05,5.80621286411492e-06,-4.44338161105621e-06,7.37383608222261e-05,8.22431891031935e-06,-5.30542349271866e-05,1.66902983902273e-05,-8.3374509090679e-05,-1.78604671787723e-05,4.34180866587337e-05
909,-0.284813794903007,-0.132139666632641,0.0975806332676279,1.21617505361229e-05,5.79161540960218e-06,-4.43215178600827e-06,7.36986909048846e-05,8.20220156342539e-06,-5.30600670101067e-05,1.66512583419447e-05,-8.33122993909524e-05,-1.78158100494932e-05,4.34464585240389e-05
910,-0.284117304675243,-0.131809513547824,0.0973286215522967,1.21310270558916e-05,5.77705485880478e-06,-4.42095032292939e-06,7.36590162465804e-05,8.18019220091764e-06,-5.30659955967921e-05,1.66122221848055e-05,-8.32500871968158e-05,-1.7771263151153e-05,4.34749246465567e-05
911,-0.283422575458904,-0.131480187437943,0.0970772427702513,1.2100378963499e-05,5.76253111874672e-06,-4.4097771499305e-06,7.36193367184714e-05,8.15829056064624e-06,-5.30720202964607e-05,1.65731899186886e-05,-8.31878723817067e-05,-1.77268262195712e-05,4.35034846332255e-05
912,-0.282729602925126,-0.131151686227506,0.0968264953426815,1.20698060849736e-05,5.74804409668125e-06,-4.39863219529021e-06,7.35796521918542e-05,8.13649638138482e-06,-5.30781407191633e-05,1.65341615436052e-05,-8.31256548098795e-05,-1.76824989994101e-05,4.35321381011381e-05
913,-0.282038382755078,-0.130824007846175,0.0965763776946847,1.20393082466255e-05,5.73359370008948e-06,-4.38751538745408e-06,7.35399625381539e-05,8.11480940279801e-06,-5.30843564757532e-05,1.64951370596919e-05,-8.30634343598868e-05,-1.76382812245309e-05,4.35608846540203e-05
914,-0.281348910639946,-0.130497150228754,0.0963268882552572,1.20088852750192e-05,5.71917983667458e-06,-4.37642665503423e-06,7.35002676286744e-05,8.09322936530909e-06,-5.30906671777785e-05,1.6456116467052e-05,-8.30012109007427e-05,-1.75941726373774e-05,4.35897239057102e-05
915,-0.280661182280917,-0.130171111315177,0.0960780254572856,1.19785369970162e-05,5.7048024143698e-06,-4.36536592681074e-06,7.3460567334974e-05,8.07175601031593e-06,-5.30970724376904e-05,1.64170997659772e-05,-8.29389843041739e-05,-1.75501729795158e-05,4.36186554684905e-05
916,-0.27997519338916,-0.129845889050493,0.0958297877375379,1.1948263239749e-05,5.69046134133171e-06,-4.35433313172846e-06,7.3420861528611e-05,8.05038908000234e-06,-5.31035718686163e-05,1.63780869568221e-05,-8.28767544419433e-05,-1.75062819933347e-05,4.36476789552839e-05
917,-0.279290939685816,-0.129521481384857,0.0955821735366554,1.19180638306287e-05,5.67615652593656e-06,-4.34332819889853e-06,7.33811500812459e-05,8.02912831722973e-06,-5.31101650844232e-05,1.63390780399651e-05,-8.281452118593e-05,-1.74624994219139e-05,4.36767939797391e-05
918,-0.278608416901974,-0.129197886273519,0.0953351812991436,1.18879385973463e-05,5.66188787679022e-06,-4.33235105759751e-06,7.33414328645745e-05,8.0079734658759e-06,-5.31168516997561e-05,1.63000730159422e-05,-8.27522844081393e-05,-1.74188250094407e-05,4.37060001561914e-05
919,-0.27792762077866,-0.128875101676807,0.0950888094733644,1.18578873678661e-05,5.64765530271629e-06,-4.32140163726575e-06,7.33017097503122e-05,7.98692427044937e-06,-5.31236313298826e-05,1.62610718853055e-05,-8.26900439806052e-05,-1.73752585007424e-05,4.37352970995896e-05
920,-0.277248547066818,-0.12855312556012,0.0948430565115269,1.1827909970444e-05,5.63345871276016e-06,-4.31047986751047e-06,7.32619806103691e-05,7.9659804762323e-06,-5.31305035908941e-05,1.62220746486907e-05,-8.26277997756048e-05,-1.73317996414681e-05,4.37646844256583e-05
921,-0.276571191527295,-0.128231955893912,0.094597920869679,1.17980062336091e-05,5.61929801618996e-06,-4.29958567810141e-06,7.32222453166111e-05,7.94514182932484e-06,-5.31374680994993e-05,1.61830813068236e-05,-8.25655516654233e-05,-1.72884481781371e-05,4.3794161750687e-05
922,-0.275895549930826,-0.127911590653683,0.0943534010076993,1.17681759861645e-05,5.60517312248997e-06,-4.28871899897171e-06,7.3182503740911e-05,7.92440807644618e-06,-5.3144524473024e-05,1.61440918604353e-05,-8.25032995223553e-05,-1.72452038578905e-05,4.38237286915797e-05
923,-0.275221618058012,-0.127592027819969,0.0941094953892883,1.17384190572005e-05,5.59108394137045e-06,-4.27787976021936e-06,7.31427557552167e-05,7.90377896526498e-06,-5.31516723295739e-05,1.61051063103982e-05,-8.24410432188526e-05,-1.72020664289009e-05,4.3853384865938e-05
924,-0.27454939169931,-0.127273265378323,0.0938662024819601,1.17087352760994e-05,5.57703038275262e-06,-4.26706789210351e-06,7.31030012316612e-05,7.88325424386681e-06,-5.31589112877917e-05,1.60661246576219e-05,-8.23787826275733e-05,-1.71590356397789e-05,4.38831298918796e-05
925,-0.273878866655012,-0.126955301319311,0.0936235207570338,1.16791244725146e-05,5.56301235677997e-06,-4.25628332504831e-06,7.30632400422978e-05,7.86283366122403e-06,-5.31662409670618e-05,1.60271469030542e-05,-8.23165176211178e-05,-1.7116111240044e-05,4.39129633882418e-05
926,-0.273210038735233,-0.126638133638495,0.0933814486896253,1.16495864763843e-05,5.54902977381328e-06,-4.24552598963931e-06,7.30234720592321e-05,7.84251696698518e-06,-5.31736609873577e-05,1.59881730477229e-05,-8.22542480721852e-05,-1.70732929799383e-05,4.39428849744046e-05
927,-0.272542903759887,-0.126321760336424,0.0931399847586387,1.16201211179359e-05,5.53508254442841e-06,-4.23479581662451e-06,7.29836971546849e-05,7.82230391141333e-06,-5.31811709692902e-05,1.59492030927098e-05,-8.21919738536209e-05,-1.70305806103493e-05,4.39728942703542e-05
