method_id,method_name,object_id,object_type,time_s,x_m,y_m,z_m,heading_deg,pitch_deg,roll_deg,speed_mps,r_m,q_deg,qdot_deg_s,a_n_m_s2,n_g
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.714531936701111,605.896305845687,0,378.478173683106,56.0734770991159,33.9265229008841,0,1000,8977.95553615318,30.9816335075689,1.31469548279364,91.7830593433817,9.35926736891616
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.724531936701111,614.191283433732,0,384.063273485495,56.0209226760202,33.9790773239798,0,1000,8963.68255309462,30.994772114348,1.31302577246463,91.666491572199,9.3473807642976
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.734531936701111,622.481137873358,0,389.65597465545,55.9684350533959,34.0315649466041,0,1000,8949.41051802117,31.0078940210081,1.31135545909281,91.5498817006855,9.33548986664004
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.744531936701111,630.765868729308,0,395.256262832758,55.9160142553566,34.0839857446435,0,1000,8935.13943466256,31.0209992215217,1.30968454327411,91.4332297704458,9.32359468018598
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.754531936701111,639.045475599514,0,400.864123665288,55.8636603059849,34.1363396940151,0,1000,8920.86930672907,31.0340877098674,1.30801302559716,91.316535822573,9.31169520912575
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.764531936701111,647.319958115056,0,406.479542809034,55.811373229345,34.1886267706551,0,1000,8906.60013791148,31.0471594800294,1.30634090664321,91.1997998976478,9.29979145759743
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.774531936701111,655.589315940105,0,412.102505928155,55.7591530494727,34.2408469505273,0,1000,8892.33193188112,31.0602145259979,1.30466818698622,91.0830220357385,9.28788342968685
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.784531936701111,663.853548771877,0,417.732998695018,55.7069997903894,34.2930002096106,0,1000,8878.06469228986,31.0732528417687,1.30299486719274,90.9662022763984,9.27597112942732
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.794531936701111,672.11265634058,0,423.371006790235,55.6549134760861,34.3450865239139,0,1000,8863.79842277016,31.0862744213431,1.30132094782195,90.8493406586657,9.26405456079963
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.804531936701111,680.366638409365,0,429.01651590271,55.6028941305359,34.3971058694641,0,1000,8849.53312693505,31.0992792587283,1.29964642942564,90.7324372210624,9.25213372773193
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.814531936701111,688.615494774273,0,434.66951172967,55.5509417776923,34.4490582223077,0,1000,8835.26880837816,31.1122673479367,1.29797131254818,90.6154920015925,9.24020863409957
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.824531936701111,696.85922526419,0,440.329979976716,55.4990564414793,34.5009435585207,0,1000,8821.00547067374,31.1252386829862,1.29629559772651,90.4985050377421,9.22827928372503
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.834531936701111,705.097829740789,0,445.997906357854,55.4472381458036,34.5527618541964,0,1000,8806.74311737666,31.1381932578999,1.29461928549013,90.381476366477,9.2163456803778
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.844531936701111,713.331308098485,0,451.67327659554,55.3954869145565,34.6045130854435,0,1000,8792.48175202245,31.1511310667063,1.29294237636108,90.2644060242424,9.20440782777425
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.854531936701111,721.559660264385,0,457.356076420716,55.3438027715985,34.6561972284015,0,1000,8778.22137812729,31.1640521034392,1.29126487085393,90.1472940469617,9.19246572957755
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.864531936701112,729.782886198231,0,463.046291572853,55.2921857407763,34.7078142592237,0,1000,8763.96199918803,31.1769563621372,1.28958676947575,90.0301404700355,9.18051938939755
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.874531936701112,738.000985892358,0,468.743907799984,55.2406358459189,34.7593641540811,0,1000,8749.70361868222,31.1898438368441,1.2879080727261,89.9129453283398,9.16856881079062
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.884531936701112,746.213959371635,0,474.448910858748,55.1891531108235,34.8108468891765,0,1000,8735.4462400681,31.2027145216088,1.28622878109702,89.7957086562258,9.15661399725959
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.894531936701112,754.421806693423,0,480.161286514428,55.1377375592804,34.8622624407196,0,1000,8721.18986678466,31.2155684104847,1.28454889507303,89.6784304875179,9.14465495225362
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.904531936701112,762.624527947517,0,485.881020540985,55.0863892150548,34.9136107849452,0,1000,8706.93450225159,31.2284054975305,1.28286841513106,89.5611108555135,9.13269167916806
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.914531936701112,770.822123256099,0,491.6080987211,55.0351081018943,34.9648918981057,0,1000,8692.68014986937,31.2412257768092,1.28118734174048,89.4437497929809,9.12072418134438
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.924531936701112,779.014592773687,0,497.342506846209,54.9838942435306,35.0161057564694,0,1000,8678.42681301922,31.2540292423887,1.2795056753631,89.3263473321588,9.10875246207001
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.934531936701112,787.201936687085,0,503.084230716542,54.9327476636683,35.0672523363318,0,1000,8664.17449506316,31.2668158883413,1.27782341645307,89.2089035047553,9.09677652457825
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.944531936701112,795.38415521533,0,508.833256141161,54.8816683859994,35.1183316140006,0,1000,8649.92319934399,31.2795857087441,1.27614056545697,89.0914183419456,9.08479637204811
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.954531936701112,803.561248609644,0,514.589568937994,54.8306564342054,35.1693435657946,0,1000,8635.67292918535,31.2923386976783,1.27445712281372,88.9738918743723,9.07281200760426
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.964531936701112,811.733217153383,0,520.353154933873,54.7797118319435,35.2202881680565,0,1000,8621.4236878917,31.3050748492297,1.27277308895456,88.8563241321433,9.06082343431685
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.974531936701112,819.900061161985,0,526.123999964571,54.7288346028463,35.2711653971537,0,1000,8607.17547874833,31.3177941574881,1.27108846430311,88.738715144831,9.04883065520142
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.984531936701112,828.061780982919,0,531.902089874839,54.678024770541,35.321975229459,0,1000,8592.92830502143,31.3304966165478,1.26940324927527,88.6210649414709,9.03683367321878
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.994531936701112,836.218376995637,0,537.687410518438,54.6272823586366,35.3727176413634,0,1000,8578.68216995803,31.3431822205071,1.26771744427922,88.5033735505605,9.02483249127485
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.00453193670111,844.369849611521,0,543.47994775818,54.5766073907207,35.4233926092793,0,1000,8564.43707678607,31.3558509634682,1.26603104971544,88.385641000058,9.01282711222059
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.01453193670111,852.516199273834,0,549.279687465959,54.5259998903687,35.4740001096313,0,1000,8550.19302871442,31.3685028395375,1.26434406597667,88.2678673173814,9.00081753885184
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.02453193670111,860.657426457667,0,555.086615522789,54.4754598811423,35.5245401188577,0,1000,8535.95002893284,31.3811378428251,1.26265649344788,88.1500525294068,8.98880377390922
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.03453193670111,868.793531669892,0,560.900717818836,54.4249873865878,35.5750126134122,0,1000,8521.70808061206,31.393755967445,1.26096833250627,88.0321966624681,8.97678582007802
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.04453193670111,876.924515449108,0,566.721980253456,54.3745824302236,35.6254175697764,0,1000,8507.46718690378,31.4063572075151,1.25927958352124,87.9142997423543,8.964763679988
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.05453193670111,885.05037836559,0,572.550388735229,54.3242450355726,35.6757549644274,0,1000,8493.22735094063,31.4189415571565,1.25759024685439,87.7963617943096,8.95273735621335
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.06453193670111,893.171121021244,0,578.385929181989,54.2739752261392,35.7260247738608,0,1000,8478.98857583627,31.4315090104944,1.25590032285949,87.6783828430316,8.94070685127251
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.07453193670111,901.286744049549,0,584.228587520863,54.2237730254002,35.7762269745998,0,1000,8464.75086468537,31.4440595616571,1.25420981188245,87.5603629126701,8.9286721676281
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.08453193670111,909.397248115511,0,590.078349688303,54.1736384568325,35.8263615431675,0,1000,8450.5142205636,31.4565932047766,1.25251871426134,87.4423020268256,8.91663330768668
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.09453193670111,917.502633915611,0,595.935201630118,54.1235715438932,35.8764284561068,0,1000,8436.27864652769,31.469109933988,1.25082703032631,87.3242002085486,8.90459027379876
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.10453193670111,925.602902177754,0,601.79912930151,54.0735723100314,35.9264276899686,0,1000,8422.04414561542,31.4816097434298,1.24913476039966,87.2060574803379,8.89254306825857
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.11453193670111,933.69805366122,0,607.670118667103,54.0236407786805,35.9763592213195,0,1000,8407.81072084565,31.4940926272437,1.24744190479572,87.0878738641395,8.88049169330399
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.12453193670111,941.788089156612,0,613.548155700981,53.9737769732573,36.0262230267428,0,1000,8393.57837521832,31.5065585795745,1.24574846382091,86.9696493813453,8.86843615111637
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.13453193670111,949.873009485804,0,619.433226386715,53.923980917176,36.076019082824,0,1000,8379.3471117145,31.5190075945699,1.24405443777369,86.8513840527914,8.85637644382041
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.14453193670111,957.952815501894,0,625.325316717398,53.8742526338297,36.1257473661703,0,1000,8365.11693329637,31.5314396663807,1.24235982694455,86.7330778987576,8.84431257348408
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.15453193670111,966.027508089152,0,631.22441269568,53.8245921466068,36.1754078533932,0,1000,8350.88784290723,31.5438547891604,1.24066463161598,86.6147309389656,8.83224454211842
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.16453193670111,974.097088162968,0,637.130500333792,53.7749994788825,36.2250005211175,0,1000,8336.65984347158,31.5562529570656,1.23896885206245,86.4963431925773,8.82017235167741
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.17453193670111,982.161556669802,0,643.043565653585,53.7254746540157,36.2745253459843,0,1000,8322.43293789507,31.5686341642552,1.23727248855042,86.3779146781944,8.8080960040579
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.18453193670111,990.220914587134,0,648.963594686557,53.6760176953621,36.3239823046379,0,1000,8308.20712906455,31.5809984048909,1.23557554133827,86.2594454138562,8.79601550109937
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.19453193670111,998.275162923415,0,654.890573473887,53.6266286262605,36.3733713737395,0,1000,8293.98241984806,31.5933456731371,1.23387801067633,86.1409354170389,8.78393084458393
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.20453193670111,1006.32430271801,0,660.824488066462,53.5773074700665,36.4226925299335,0,1000,8279.7588130949,31.6056759631604,1.23217989680685,86.0223847046539,8.77184203623601
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.21453193670111,1014.36833504117,0,666.765324524911,53.5280542500757,36.4719457499243,0,1000,8265.53631163557,31.61798926913,1.23048119996395,85.9037932930465,8.75974907772241
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.22453193670111,1022.40726099393,0,672.713068919633,53.4788689895917,36.5211310104083,0,1000,8251.31491828188,31.6302855852172,1.22878192037363,85.7851611979942,8.74765197065198
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.23453193670111,1030.44108170812,0,678.667707330829,53.4297517119736,36.5702482880264,0,1000,8237.09463582687,31.6425649055957,1.22708205825374,85.6664884347064,8.73555071657563
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.24453193670111,1038.46979834629,0,684.629225848529,53.3807024404746,36.6192975595254,0,1000,8222.8754670449,31.6548272244412,1.22538161381397,85.5477750178214,8.72344531698607
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.25453193670111,1046.49341210163,0,690.597610572627,53.3317211983772,36.6682788016228,0,1000,8208.65741469164,31.6670725359316,1.22368058725581,85.4290209614066,8.71133577331775
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.26453193670111,1054.51192419797,0,696.572847612904,53.2828080090002,36.7171919909998,0,1000,8194.44048150408,31.6793008342466,1.22197897877256,85.3102262789559,8.69922208694671
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.27453193670111,1062.5253358897,0,702.554923089059,53.2339628956146,36.7660371043854,0,1000,8180.22467020056,31.6915121135679,1.22027678854926,85.1913909833891,8.68710425919036
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.28453193670111,1070.53364846173,0,708.54382313074,53.1851858814447,36.8148141185553,0,1000,8166.00998348078,31.703706368079,1.21857401676275,85.07251508705,8.67498229130743
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.29453193670111,1078.53686322941,0,714.539533877573,53.1364769897546,36.8635230102454,0,1000,8151.79642402583,31.7158835919652,1.21687066358155,84.953598601705,8.66285618449777
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.30453193670111,1086.53498153853,0,720.542041479185,53.087836243834,36.912163756166,0,1000,8137.58399449819,31.7280437794132,1.21516672916592,84.8346415385419,8.6507259399022
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.31453193670111,1094.52800476524,0,726.551332095239,53.0392636669284,36.9607363330716,0,1000,8123.37269754175,31.7401869246116,1.2134622136678,84.7156439081682,8.6385915586024
pn_K4,比例导引法 K=4,missile_pn_K4,missile,1.32453193670111,1102.51593431601,0,732.567391895457,52.9907592822503,37.0092407177497,0,1000,8109.16253578184,31.7523130217501,1.21175711723081,84.5966057206099,8.62645304162073
